,tsne1,tsn2
196,38.337887,-39.286087
197,42.68559,47.24953
198,40.531944,36.920242
199,55.54419,29.288568
200,54.666878,28.376194
201,-3.6163738,34.79123
202,57.39403,2.7119088
203,59.214012,-15.482883
204,40.622456,-33.95383
205,-28.103586,33.596443
206,42.205296,-5.150805
207,-50.564064,43.11441
208,-34.24671,19.610016
209,-4.0947556,-12.766273
210,-64.30897,-12.324687
211,-41.668327,-4.232769
212,-10.376186,-12.98
213,40.38965,37.407036
214,-39.400356,3.957679
215,17.665976,-10.658079
216,-50.58522,-36.786648
217,-38.311996,40.685123
218,42.23559,13.141346
219,13.520827,66.52754
220,46.024254,-8.948647
221,-53.48553,-19.210848
222,-28.304508,14.934788
223,-29.434536,-1.0370709
224,-63.101013,-20.823542
225,-28.346254,37.27853
226,-31.116062,37.30706
227,-44.93808,10.838059
228,-54.702847,-2.6488185
229,-24.55075,-19.964912
230,6.3220487,16.455719
231,34.384903,13.5505085
232,47.061817,-23.754986
233,0.64676774,47.880116
234,-14.7057705,30.679632
235,-50.89922,42.065186
236,3.0438073,19.712866
237,2.5032759,23.479012
238,40.31933,31.21604
239,7.3371663,37.797802
240,-45.187847,-33.85786
241,38.949722,-15.193922
242,61.22155,6.7743454
243,37.162285,52.66841
244,61.83173,-5.685851
245,-26.931501,-6.5580287
246,33.584393,-7.572203
247,-63.169315,24.428667
248,42.72695,14.018882
249,26.877245,-9.710122
250,44.36599,-8.674013
251,26.13125,-9.827313
252,35.670227,32.669853
253,-16.288527,-4.539037
254,0.05644355,-26.752052
255,-46.127777,39.220215
256,-10.094158,26.154459
257,-31.72142,-45.99693
258,54.381824,-14.086745
259,3.133016,67.054146
260,-29.969852,34.222572
261,11.009504,13.9198065
262,-51.39313,26.360983
263,-45.49216,2.0188708
264,-15.613184,-3.0572581
265,50.780285,-0.90214366
266,-10.697911,-9.980601
267,-30.399439,-22.470964
268,-4.7338743,16.913023
269,-17.787561,61.971954
270,34.34198,25.103998
271,-52.547916,-13.717679
272,4.4449167,26.240032
273,18.062965,50.126476
274,27.242544,-9.317084
275,-54.701973,-7.2637653
276,-40.883892,-13.630509
277,49.191185,-34.603638
278,36.391697,-39.88089
279,-36.84991,51.59485
280,-8.126996,-40.963726
281,-61.559998,-12.900489
282,17.072395,53.011917
283,59.146477,-0.7742324
284,19.43551,-0.5557155
285,-25.621988,-48.567352
286,-0.45831698,-39.422276
287,5.966946,-4.108273
288,24.856552,21.47498
289,-20.512197,61.753174
290,48.90042,-37.46698
291,34.692616,-29.809828
292,-37.872448,22.966236
293,-26.113379,-27.869236
294,-5.818098,-11.290512
295,-29.513458,-55.31037
296,20.368513,-0.24205281
297,13.366668,15.160233
298,43.474895,-0.17141001
299,0.18475597,-38.430367
300,-29.775217,-19.572126
301,-20.30539,-3.1970258
302,-62.55046,-10.309801
303,-26.158688,-55.474865
304,-48.230415,-34.351788
305,5.9014025,2.4383705
306,-24.80483,-40.990356
307,-45.857365,20.028734
308,-26.2217,50.527008
309,36.658394,-5.9079967
310,6.515046,-14.469023
311,-21.445549,10.817506
312,46.676052,-41.854565
313,-32.807323,-15.099358
314,25.31866,-17.59205
315,-40.94251,-34.150387
316,-24.464573,-5.2066755
317,3.4238656,14.828513
318,9.50836,3.0027106
319,15.923353,-39.52678
320,-7.840028,16.24326
321,9.584808,-4.045217
322,-11.674219,27.24354
323,28.391668,-16.072655
324,21.661854,-3.0255888
325,41.127716,-43.531494
326,3.783845,61.383
327,-54.544136,-2.4769993
328,15.653468,8.945682
329,65.92953,-3.8104734
330,-31.360851,0.8720975
331,-29.693537,35.688805
332,-24.092434,-41.178566
333,-12.929158,1.9664335
334,21.847536,12.363592
335,-46.869377,-40.883762
336,16.727192,50.929096
337,17.156536,58.036133
338,-48.265816,37.78599
339,-3.437296,-2.7591805
340,47.409294,22.043972
341,-0.52799284,8.710405
342,-38.68641,49.34139
343,-32.911663,-2.6709507
344,48.320087,38.719482
345,51.790154,1.7087549
346,44.797634,-49.791103
347,32.958084,-37.1533
348,-10.164454,-8.792987
349,-58.042397,26.521011
350,-26.615383,50.15219
351,20.49268,15.8113985
352,23.99856,-9.15058
353,12.6344795,54.59405
354,-24.992115,59.331215
355,-50.31917,-7.204301
356,47.979893,-33.14959
357,13.632539,66.125465
358,-8.73666,3.370486
359,4.7256527,-40.61015
360,-38.80285,-43.6904
361,59.7031,6.461541
362,-46.511154,-42.450844
363,30.65378,-7.0923543
364,-14.321514,-4.946615
365,-8.651149,-11.163481
366,25.80288,-45.555264
367,29.680338,-51.937813
368,23.601295,-41.860462
369,-22.331415,18.00232
370,0.2304357,-30.300272
371,13.5688095,-20.568556
372,33.675095,-42.683773
373,42.137913,-3.4688592
374,-4.3270183,-42.24215
375,-31.254242,29.771513
376,17.725197,-44.963783
377,32.189487,48.3122
378,30.345943,3.7350109
379,56.903557,-6.394454
380,24.339054,56.972794
381,29.250282,-15.586708
382,29.798243,22.808779
383,-7.3541117,41.2502
384,-1.7434181,59.576115
385,39.92805,-8.254803
386,2.6535568,17.474161
387,40.19316,-42.980797
388,57.445038,29.219877
389,7.8093157,-10.958601
390,50.814167,16.025955
391,2.8951244,-21.874033
392,-17.131052,58.28739
393,4.242647,55.66395
394,14.437162,39.683384
395,37.503864,-34.1836
396,-47.137665,-41.815197
397,3.8484063,35.857796
398,30.180443,-40.595802
399,-48.503498,23.244194
400,-40.060875,55.275604
401,34.86534,-37.182594
402,-10.600846,-17.202547
403,14.99296,54.604668
404,45.449223,-15.607009
405,-14.787624,-16.420338
406,35.507324,-35.15403
407,8.993546,-26.541245
408,-50.810345,-19.69624
409,-8.9183855,13.004294
410,20.280882,-1.9948472
411,-21.791172,-54.581722
412,-25.89984,31.838566
413,-39.879864,-45.274067
414,-10.937252,-24.492659
415,-0.02082122,61.883053
416,-67.88186,-5.283075
417,-22.994389,55.786083
418,-58.772896,-23.415602
419,-3.9615276,-12.814678
420,-2.8303409,-20.155704
421,-14.01746,-58.786606
422,34.40944,46.43424
423,-25.04026,23.032146
424,6.368747,55.479977
425,-33.94599,-25.24898
426,52.63688,-9.0421295
427,57.370308,29.116316
428,-4.179519,43.77281
429,-17.51374,-18.682673
430,-13.211297,-25.63244
431,15.249371,-37.884575
432,-30.332409,30.147964
433,-7.3151617,1.8476056
434,-30.331745,31.264212
435,23.111376,-13.470876
436,59.07867,-0.36572126
437,2.4836106,-28.565496
438,32.980923,-56.651905
439,57.285763,-6.1755586
440,14.797689,-36.12408
441,-23.106047,11.631999
442,-6.4838605,7.583137
443,-38.609627,48.121834
444,31.084068,-57.888218
445,55.52652,-10.73047
446,-38.30109,-9.834221
447,31.73092,14.580185
448,26.461388,-31.383057
449,-14.986742,36.07798
450,-21.767096,12.500253
451,-22.006088,-9.893839
452,-19.270126,-10.24898
453,-27.367098,-21.460161
454,12.26938,62.13106
455,-29.054323,-3.2871065
456,-6.4108777,-9.930784
457,-43.43477,40.22962
458,-40.061497,-29.805351
459,-7.0045757,6.3937593
460,-9.152338,-9.597969
461,15.911829,36.07303
462,46.333538,-42.19232
463,49.07156,-34.715717
464,21.694561,-59.793995
465,55.31711,22.841192
466,7.8088436,-28.263302
467,17.435078,65.53449
468,27.130493,31.346817
469,-8.056898,-15.780112
470,-23.054752,-36.565414
471,-50.177994,-37.071983
472,-19.666994,11.183437
473,-34.97966,-0.74591875
474,-47.742325,19.71244
475,38.867416,12.146149
476,14.948167,-53.15372
477,12.119949,-18.057735
478,-4.670883,-27.943129
479,16.557613,-63.68607
480,37.33328,20.683704
481,-5.4245267,-24.402792
482,-4.327286,43.92726
483,18.782515,59.414642
484,8.20569,54.445087
485,31.38165,31.502678
486,24.081884,-40.577473
487,54.287964,-37.005352
488,-26.659897,59.0085
489,17.766212,21.68488
490,-25.163717,-6.8560514
491,-20.663519,-17.500313
492,55.84301,-3.4879317
493,-61.511345,-21.781134
494,-15.640653,-15.782306
495,-34.742233,-9.308306
496,-7.549077,-14.120847
497,-16.421583,-12.390313
498,-53.450436,-10.54188
499,-16.869534,-4.5687304
500,20.679598,38.044064
501,47.18233,30.027498
502,-1.3125665,-51.357723
503,19.86614,54.79385
504,-37.754368,23.299484
505,7.8726583,9.156946
506,57.321495,-6.573798
507,37.318096,0.26814234
508,-40.327538,41.21222
509,54.34491,26.319359
510,-26.598059,-28.639896
511,5.2408366,26.00307
512,-34.51128,-53.632324
513,35.20874,26.934563
514,-8.363589,11.036949
515,40.7319,-26.641851
516,8.3029375,9.29707
517,-20.83442,-57.867245
518,-21.865396,-22.353073
519,34.782623,-29.96396
520,30.63517,5.989757
521,19.872467,36.78697
522,-22.393833,17.821941
523,-54.15379,-15.523044
524,-1.855671,8.370449
525,8.707821,11.529054
526,-24.5386,13.401308
527,48.30741,-6.886221
528,-55.44731,-31.19559
529,25.726543,-19.38045
530,10.9793215,17.58799
531,-27.902193,3.4505615
532,0.91764545,-27.314272
533,52.429718,28.126295
534,29.790165,30.999025
535,11.874519,-5.8075128
536,-21.039936,-34.888836
537,-8.571216,47.36048
538,-30.741838,-31.824993
539,3.9091861,40.065865
540,-23.042007,11.935774
541,-27.949484,-6.104235
542,-43.598804,51.327766
543,8.614293,21.557613
544,-19.118214,58.96189
545,-23.41725,16.692223
546,-19.801516,29.221222
547,23.994913,-19.462545
548,-21.025053,-0.8379736
549,-33.440376,-7.5036087
550,-47.137737,21.452305
551,-57.22305,-21.504435
552,-21.614828,32.664413
553,20.283243,42.85962
554,13.918157,8.134325
555,-2.1612723,11.247677
556,-2.404655,-20.401674
557,-32.89748,-0.34048787
558,18.439121,-1.4534736
559,22.633629,-57.757008
560,48.950394,-14.035532
561,35.108944,-12.401204
562,52.371647,-5.0926
563,44.198227,-0.50004447
564,26.430544,-17.683697
565,17.45379,16.5835
566,-1.6076657,48.411934
567,26.208437,32.02799
568,36.239384,-12.289104
569,29.705849,50.241756
570,35.359283,17.208435
571,-57.314728,1.6373266
572,35.523266,-15.570888
573,29.453638,-31.574356
574,28.632118,-1.9050122
575,-9.281784,42.250553
576,26.171566,19.137075
577,-12.090309,17.550085
578,10.131618,69.66564
579,-11.011722,-48.090286
580,-14.124303,9.627736
581,17.389446,10.114252
582,21.448753,-59.935577
583,-16.666128,37.35529
584,-54.392757,-22.566689
585,58.027332,33.024845
586,-36.134167,-30.093523
587,23.154217,-11.992547
588,35.546402,-25.7968
589,-24.824564,-37.017998
590,54.19746,29.545675
591,-44.478416,20.604633
592,-40.31283,-0.03663325
593,-28.908697,-16.630384
594,-55.301174,-26.669369
595,-33.208965,-25.46294
596,-57.59168,18.788605
597,-17.054544,-20.964655
598,32.329266,-35.316185
599,-18.144442,23.827785
600,-9.37631,-37.88981
601,14.687203,-59.366917
602,16.606441,-63.91376
603,19.858385,-39.09583
604,-50.874275,17.748072
605,-46.73292,38.872932
606,-37.22869,-35.415684
607,-5.15082,-12.52048
608,-61.16644,25.724554
609,-25.192566,50.94244
610,-8.198793,18.05671
611,34.276886,0.3191377
612,-0.20765732,61.0034
613,41.02602,46.727398
614,46.920708,-44.410862
615,-19.605312,63.781998
616,26.639635,-32.91546
617,46.92815,-11.676578
618,13.799926,-20.993925
619,33.830345,-11.296784
620,-26.332676,-7.0153017
621,-38.83839,-26.823078
622,6.5697975,-14.579713
623,-27.065187,-4.4964647
624,-36.453747,51.306625
625,11.040468,-7.3050356
626,41.42053,-11.10169
627,-6.560692,-17.850916
628,-25.353838,-19.316763
629,14.592862,51.359127
630,29.99031,-42.27928
631,-68.4576,-6.775843
632,11.587394,8.085313
633,9.215787,54.35068
634,31.172873,52.679333
635,12.761882,9.826111
636,24.241642,25.794956
637,32.975925,14.410878
638,46.851288,-0.13085599
639,-44.541794,23.156862
640,-41.310047,21.917727
641,-38.377613,50.899548
642,-5.374044,16.16393
643,6.7127295,22.372496
644,30.148096,22.093018
645,23.997921,26.581669
646,44.84351,32.118507
647,26.315382,-34.795456
648,-8.733698,-37.43744
649,39.28862,-15.888359
650,36.818264,23.242413
651,54.678864,36.05098
652,-24.726606,31.25303
653,4.654931,61.341946
654,2.5781069,-23.166607
655,-21.819014,-14.231323
656,-35.78616,-12.525727
657,-6.4652395,-58.559654
658,-11.785455,-24.349022
659,-26.829279,54.32503
660,-46.54263,38.599792
661,-3.794206,-56.574356
662,-11.211156,-13.542081
663,8.903738,21.790695
664,27.787695,-49.057095
665,4.999242,-24.670593
666,-34.444782,-17.054157
667,7.127854,17.749447
668,-18.497694,-29.674343
669,16.812307,-49.855873
670,8.115571,38.436012
671,-43.593044,-40.13412
672,-56.831615,-21.25733
673,26.92612,-42.987648
674,-43.413456,-20.388824
675,1.2501423,-17.600021
676,33.297882,-4.4442086
677,-26.353878,29.41463
678,12.850829,-36.619072
679,-50.275887,39.826546
680,-17.535643,-11.902358
681,14.106489,-39.083515
682,-19.369894,36.935356
683,38.078537,53.103527
684,-3.9021153,-38.87285
685,39.40434,-9.100103
686,-34.3542,-51.19292
687,44.922726,32.769993
688,10.192228,9.78246
689,46.05114,-35.742874
690,2.4574833,-8.386497
691,-5.9334655,18.138987
692,51.46079,-13.345266
693,2.52993,60.370956
694,-55.61754,14.551679
695,54.80107,34.56226
696,-22.691778,-37.114777
697,34.924637,-7.4603996
698,-31.19181,-8.414944
699,-40.255665,0.5425209
700,31.494732,-30.267538
701,17.437536,-31.933584
702,34.908997,22.48955
703,-42.421825,-36.16929
704,57.96695,5.997186
705,-4.6804233,16.964575
706,43.500595,-31.306612
707,-3.6694427,-29.207458
708,-36.541977,-24.558702
709,17.647972,-40.026653
710,29.564539,16.87704
711,-21.409885,62.97812
712,-8.846384,19.308187
713,27.953465,22.006992
714,-9.747222,-15.315893
715,45.676052,-13.847902
716,-25.983345,-43.671185
717,46.89624,-43.947918
718,37.470936,-48.307507
719,-2.623473,-28.143126
720,-41.74334,55.2677
721,-33.49185,-19.490845
722,15.463197,50.383938
723,17.822168,-51.61301
724,11.839218,21.72704
725,-21.30558,59.25547
726,-46.28261,-18.496483
727,11.258259,-6.5656724
728,49.94075,0.8900751
729,18.122862,-1.4629024
730,-14.773093,24.771427
731,-12.800469,24.838755
732,1.5389264,20.4945
733,38.10097,24.218613
734,-28.441277,-39.25324
735,-54.08797,1.718744
736,23.319996,-19.072395
737,32.954636,-28.351435
738,21.800673,52.73859
739,7.9292154,-4.012512
740,-38.930405,12.424072
741,43.636494,20.46337
742,-22.97644,54.19078
743,17.239185,-36.675743
744,25.54853,-39.52754
745,-39.050205,-38.06096
746,-0.196821,70.32763
747,16.40729,-29.924608
748,8.586503,19.335249
749,48.203323,23.185133
750,-26.232012,60.255333
751,32.52206,-37.3953
752,-4.120855,-33.098465
753,-4.6563363,14.422044
754,10.329398,-49.11243
755,-12.50891,-10.239489
756,17.789974,59.291637
757,-56.725292,16.810606
758,-38.11181,39.664883
759,48.630173,3.1250122
760,55.975533,26.93769
761,-50.87989,-0.22356047
762,-8.898357,-23.545126
763,-7.350249,-59.65669
764,41.617184,-50.409046
765,32.16161,42.85349
766,18.57422,54.12913
767,17.661089,-59.14285
768,40.32113,47.465565
769,38.943443,21.028618
770,41.337452,53.452232
771,8.262595,-1.2995242
772,26.669373,-46.37372
773,-4.8636255,12.692657
774,27.985636,42.186474
775,-56.185806,25.40893
776,0.2684722,-2.857419
777,37.92358,51.805386
778,-18.496634,-18.445992
779,-21.108505,45.448494
780,32.99579,-27.212618
781,-28.381218,14.874719
782,-3.2860217,-19.612911
783,-6.889617,-57.306263
784,39.714897,-6.7324667
785,-29.658619,-47.959675
786,31.233315,-49.399334
787,2.6667824,18.625471
788,31.52545,18.334482
789,13.022638,7.192322
790,25.905178,-17.42349
791,31.01712,-32.74798
792,31.836565,25.114954
793,39.83775,-33.64365
794,63.464603,-7.123978
795,-13.349066,-15.651694
796,23.282486,61.117928
797,-49.054504,27.38145
798,34.622375,-46.009754
799,-55.40932,-11.512594
800,5.729131,44.06373
801,-18.619093,-43.401775
802,-30.562832,-31.879734
803,-0.29270282,9.317045
804,14.621313,17.4874
805,31.106527,-7.7680917
806,37.548008,46.29039
807,29.76007,-44.517178
808,38.66322,-52.635326
809,20.899038,11.867468
810,-35.51965,48.936028
811,38.942966,48.727127
812,39.01409,-30.217447
813,16.164911,-60.336464
814,54.89797,37.021446
815,-11.713541,-19.323902
816,-18.6775,7.304067
817,33.33466,-50.9251
818,-4.8211765,-54.77322
819,42.676052,24.943708
820,13.108641,65.69657
821,-44.454758,20.609566
822,-27.096125,-55.770657
823,-10.153452,26.647251
824,51.70218,36.460464
825,0.50460136,61.232307
826,-54.689373,-37.858665
827,27.213398,-24.687475
828,-26.646618,33.814617
829,-11.70507,-52.40184
830,31.591627,-42.54147
831,-23.21239,-28.709148
832,-4.299145,-41.979202
833,-15.121076,-56.81587
834,15.862844,-40.387356
835,54.53808,-12.814193
836,-28.832214,-13.370325
837,-22.557852,40.235916
838,-58.440907,-6.3632927
839,39.04669,-40.745483
840,50.230774,-15.477772
841,-47.28588,17.025152
842,-35.973557,-10.482889
843,21.637875,16.196062
844,9.495782,21.584694
845,54.843983,35.967354
846,32.97341,-58.764027
847,28.897856,-50.30966
848,-16.048683,9.529596
849,32.41918,-34.47205
850,-30.156319,0.8933237
851,-47.50688,2.5882068
852,58.847763,28.489496
853,-38.85071,-4.6722364
854,42.540176,-5.415665
855,11.621919,24.037968
856,-6.1414995,-26.933071
857,-25.303967,35.893456
858,44.1128,-12.412885
859,43.59062,31.882998
860,-11.481391,-48.498116
861,2.276577,-37.5899
862,-47.44666,18.302774
863,-22.212938,1.7847869
864,-25.262545,35.411667
865,-35.421257,-0.66546774
866,4.0906134,-7.3733435
867,39.265293,-39.998753
868,-24.30986,-20.913946
869,38.921513,33.940544
870,11.6984625,12.083629
871,-24.18761,7.281212
872,37.109512,35.571667
873,-22.001314,37.877533
874,-39.52102,-11.382073
875,52.128323,-37.08351
876,19.228552,-3.2312446
877,9.551381,52.96643
878,40.467068,-47.4486
879,-15.672319,6.2538705
880,19.624836,-50.823387
881,26.639482,-33.067432
882,-18.808537,-29.445847
883,51.027576,22.522984
884,-39.39179,-48.839375
885,5.5155554,15.383359
886,32.640125,-13.928137
887,-6.2509284,-39.966034
888,-18.831501,0.37007234
889,14.652903,-59.23712
890,-13.035357,32.264587
891,-21.947819,26.519295
892,3.6005523,20.180185
893,0.0627442,-50.904453
894,29.698019,-42.589367
895,43.82047,-31.539747
896,-0.13772707,-52.05821
897,-26.814548,29.567045
898,52.402042,37.355885
899,-34.742657,-12.777923
900,14.497554,43.21407
901,28.079027,1.0521744
902,-64.77636,-4.85624
903,-9.87044,44.417046
904,-19.240416,-9.53666
905,-11.81737,-47.94262
906,-64.01342,-3.7182791
907,-2.1500888,-22.13721
908,-42.08369,-1.3439715
909,-12.27918,-49.281143
910,39.39354,-35.05607
911,43.779797,-38.06953
912,-61.377766,-21.737608
913,2.7225864,36.918922
914,-24.94337,-23.086601
915,20.5088,-61.131157
916,-30.52091,33.068737
917,-28.155537,36.24644
918,-53.316036,-26.108257
919,21.460659,52.431744
920,6.995319,17.721186
921,36.95243,-26.76481
922,10.006091,10.775736
923,-14.007583,-4.8431034
924,-2.5524838,60.743046
925,0.614491,11.20516
926,27.686249,28.271563
927,-20.446423,-11.635812
928,-10.483956,-48.975822
929,-58.105873,-24.763763
930,-53.12395,-18.683119
931,-34.044674,-11.201957
932,-28.924587,31.953264
933,-20.533546,-49.32055
934,13.624481,-20.119923
935,-33.69365,-24.476904
936,46.58701,1.3456634
937,-39.44179,-35.80256
938,-39.517048,-10.547324
939,-32.490494,54.992615
940,20.677877,-14.88658
941,-24.715508,-52.184196
942,59.445942,29.113903
943,8.0642,-27.374168
944,12.09136,10.547641
945,-31.286354,-60.39511
946,-26.061413,44.67131
947,21.013603,60.79143
948,-64.45411,-4.840508
949,-55.27154,26.465641
950,-12.979657,-28.497555
951,0.6614598,59.19746
952,26.444492,44.516357
953,-41.256935,25.803986
954,-22.83442,-7.531025
955,-7.4499617,-23.567635
956,-57.87671,14.70388
957,19.239254,-0.9326221
958,19.321613,66.21251
959,26.2711,43.268852
960,-18.277222,28.32204
961,-36.93389,-31.235607
962,-57.87768,3.1247349
963,-24.516773,59.517647
964,-20.77914,-56.196682
965,41.547447,-24.744493
966,-40.15225,-7.2008867
967,-25.606646,-50.32111
968,54.898132,-10.810363
969,22.265678,-38.614834
970,-25.723358,2.4539716
971,-23.467628,-44.212494
972,-38.54552,54.58841
973,18.10871,66.70562
974,-45.166584,-21.494995
975,15.330523,-49.962048
976,-39.36705,4.716719
977,22.299767,-16.419064
978,-4.0912805,12.782917
979,-22.606628,17.809942
980,24.396778,24.543915
981,-19.572414,63.78816
982,29.284714,-9.987982
983,-3.8617618,-39.947666
984,-1.2283195,-51.126236
985,2.570395,17.388388
986,-3.5714548,-22.145475
987,-17.991564,17.130264
988,-18.591564,-36.45403
989,-36.888947,-54.62674
990,58.18534,-11.563434
991,-21.310556,62.928894
992,-41.952644,25.159266
993,-31.333378,-8.130276
994,-12.536426,24.302174
995,14.963251,-7.9099674
996,49.65894,-40.05175
997,-2.91633,-39.65395
998,22.013083,52.244267
999,-6.90264,-44.20081
1000,-17.203384,34.786022
1001,34.931976,-46.30194
1002,-2.691644,39.9497
1003,-49.19888,-32.881298
1004,-14.813621,26.613409
1005,24.918344,-40.419537
1006,-31.462654,34.05869
1007,39.71231,22.872967
1008,-1.1549522,-47.510166
1009,15.833236,24.75351
1010,-6.9011455,-19.4797
1011,-53.579647,-26.70189
1012,-55.56484,-2.5314102
1013,18.537828,-43.398293
1014,-35.46966,37.28311
1015,-1.5417919,-32.03026
1016,8.131289,21.194818
1017,-10.168416,-31.2927
1018,-28.980896,-2.6066687
1019,31.381548,-50.888184
1020,-5.6166334,-25.672216
1021,-5.720086,8.360206
1022,-31.452255,-27.7855
1023,19.316984,11.385976
1024,-56.656666,18.512573
1025,-25.53867,-18.395445
1026,0.99688363,44.134136
1027,-25.790087,11.114593
1028,-1.543477,9.932739
1029,-16.831932,28.933718
1030,50.796238,-28.013039
1031,-49.178318,22.16173
1032,41.118896,-26.987127
1033,14.004115,66.895775
1034,-51.18443,-3.497407
1035,34.0986,-26.984947
1036,-21.457878,10.355099
1037,-22.638144,-47.74816
1038,-12.17953,4.3811774
1039,-40.573524,3.860241
1040,-25.673922,1.3493687
1041,39.08368,-30.181385
1042,29.21374,-48.88763
1043,4.9441967,-38.319454
1044,31.707518,-13.305304
1045,-27.649178,55.615555
1046,-31.943924,-3.8289106
1047,-1.6774403,6.6683125
1048,-0.015075492,-38.672817
1049,-58.848286,-23.690876
